tags,text,created_at,from_user,from_user_id,to_user_id,id,to_user
Jobs,"Charlotte Job: Clinical Assistant I/Rutherford Internal Medicine/FT: Carolinas Healthcare System - Charlotte,... http://t.co/smSmfpg5 #Jobs","Fri, 08 Feb 2013 04:26:36 +0000",Charlotte_Jobs_,202276509,0,299735961242304512,
Diversity,@trentmkays Please share TC Colleague! HEALTHCARE PROVIDERS NEEDED FOR A DISSERTATION SURVEY! http://t.co/TTQftDtA #Diversity THX!,"Fri, 08 Feb 2013 04:26:34 +0000",HEALTHofLGBT,26017432,64070349,299735950962073600,trentmkays
,"RT @chrishoeller: @BurrillDH @romjanali @ideo Conf was great - really showcased the future of Healthcare and the need for ""creative dest ...","Fri, 08 Feb 2013 04:26:32 +0000",chrishoeller,28073636,0,299735945425600513,
dHealth,"RT @1eqhealth: @romjanali @ideo Conf was great - really showcased the future of Healthcare &amp; the need for ""creative destruction"" #dHealth...","Fri, 08 Feb 2013 04:26:32 +0000",chrishoeller,28073636,0,299735943320047617,
,"RT @1eqhealth: @BurrillDH @romjanali @ideo Conf was great - really showcased the future of Healthcare and the need for ""creative destruc ...","Fri, 08 Feb 2013 04:26:31 +0000",chrishoeller,28073636,0,299735938563719169,
,"I am very, very concerned about the government over-reach that is occurring. Kill lists, drones, smart meters, healthcare, bailouts...","Fri, 08 Feb 2013 04:26:29 +0000",TheVanguardians,245207411,0,299735929378193408,
,RT @dcseth: Sounds like Dr. Ben Carson of Johns Hopkins stole the show at the Nat'l Prayer Breakfast today. Hit on healthcare in front of Obama.,"Fri, 08 Feb 2013 04:26:15 +0000",IMDORA2,911688626,0,299735871224160256,
healthcare::dentist::doctors::office::electronic::record::keeping::SBA,"#healthcare #dentist #doctors #office, are you ready 2 upgrade 2 #electronic #record #keeping? We can help #SBA funding http://t.co/d7JHZvrh","Fri, 08 Feb 2013 04:26:11 +0000",kiai_financial,1029134900,0,299735854119784448,
healthIT::HIT,RT @GoldenTech: Are your apps secure? we can help | A Proactive Approach to Healthcare IT Security - http://t.co/zyxP7ryo #healthIT #HIT,"Fri, 08 Feb 2013 04:25:38 +0000",ScooterSMD,23729728,0,299735717150613504,
,"@PoliticalLogic If you can't regulate it, sue it out of existence. It's working so well for healthcare.","Fri, 08 Feb 2013 04:25:34 +0000",laura_lrnzo,232423311,102211444,299735701791055872,PoliticalLogic
,Finna Study For My Healthcare Test Before I Go To Sleep !,"Fri, 08 Feb 2013 04:25:10 +0000",adMAYA_YoDesire,305889764,0,299735601584930816,
Jobs::Hartlepool,"Hartlepool Job: ITU Nurses Needed - Hartlepool: Hartlepool, Teesside - Your World Healthcare is... http://t.co/GSMiz97P #Jobs #Hartlepool","Fri, 08 Feb 2013 04:25:03 +0000",Hartlepool_Jobs,121072059,0,299735572040253442,
Jobs::Hartlepool,"Hartlepool Job: HDU Nurse - Hartlepool: Hartlepool, Teesside - Your World Healthcare is currently... http://t.co/uyeHMIXP #Jobs #Hartlepool","Fri, 08 Feb 2013 04:25:03 +0000",Hartlepool_Jobs,121072059,0,299735570756800514,
,"@GlobalAgeing 
Keep up all the work u do","Fri, 08 Feb 2013 04:24:52 +0000",Healthcare_rep,501199446,111334327,299735522526523392,GlobalAgeing
Diversity,@CamilleMarieNYC Please share TC Colleague! HEALTHCARE PROVIDERS NEEDED FOR A DISSERTATION SURVEY! http://t.co/TTQftDtA #Diversity THX!,"Fri, 08 Feb 2013 04:24:41 +0000",HEALTHofLGBT,26017432,978875028,299735479224504320,CamilleMarieNYC
Diversity,@janicesunjoo Please share TC Colleague! HEALTHCARE PROVIDERS NEEDED FOR A DISSERTATION SURVEY! http://t.co/TTQftDtA #Diversity THX!,"Fri, 08 Feb 2013 04:24:31 +0000",HEALTHofLGBT,26017432,33092573,299735438430724096,janicesunjoo
,Springfield police arrest 3 suspects following armed robbery and shooting in Old Hill neighborhood: The shooting... http://t.co/6WL4Ubz9,"Fri, 08 Feb 2013 04:24:20 +0000",healthcare_dk,127106618,0,299735389676122112,
Diversity,@TonyaLeslie3 Please share TC Colleague! HEALTHCARE PROVIDERS NEEDED FOR A DISSERTATION SURVEY! http://t.co/TTQftDtA #Diversity THX!,"Fri, 08 Feb 2013 04:24:17 +0000",HEALTHofLGBT,26017432,921605712,299735377814642689,TonyaLeslie3
Diversity,@nancyrubin Please share TC Colleague! HEALTHCARE PROVIDERS NEEDED FOR A DISSERTATION SURVEY! http://t.co/TTQftDtA #Diversity THX!,"Fri, 08 Feb 2013 04:23:58 +0000",HEALTHofLGBT,26017432,17123109,299735298777161729,nancyrubin
,4 in 10 hospitalists deal with unsafe workloads at least once a week ... | @scoopit http://t.co/n7x0ebBp,"Fri, 08 Feb 2013 04:23:56 +0000",jennilawrence13,18883699,0,299735289709092864,
,"RT @HealthCareGov: In two years, closing the “donut hole” has saved 6 million seniors more than $5.7 billion on prescription drugs: http://t.co/JJmg5ic6","Fri, 08 Feb 2013 04:23:51 +0000",wheeliewifee,942245670,0,299735270197194753,
,"Working Through Healthcare Changes: Q&amp;A With Dr. Ninfa Saunders, CEO of ... - Becker's Hospital Review | @scoopit http://t.co/xB3KeEyg","Fri, 08 Feb 2013 04:23:48 +0000",jennilawrence13,18883699,0,299735257203240960,
Diversity,@DorinaVarsamis Please share TC Colleague! HEALTHCARE PROVIDERS NEEDED FOR A DISSERTATION SURVEY! http://t.co/TTQftDtA #Diversity THX!,"Fri, 08 Feb 2013 04:23:25 +0000",HEALTHofLGBT,26017432,21572188,299735157601075200,DorinaVarsamis
,Is Andy Burnham eyeing a US import for the NHS? - The Guardian | @scoopit http://t.co/lEdjnZci,"Fri, 08 Feb 2013 04:23:17 +0000",jennilawrence13,18883699,0,299735127116898304,
Karma,Earn good #Karma.Help Grad Student “@HEALTHofLGBT: Please share!HEALTHCARE PROVIDERS NEEDED FOR A DISSERTATION SURVEY! http://t.co/74ekRoTI”,"Fri, 08 Feb 2013 04:23:01 +0000",amritabahl,153817478,0,299735059148201984,
,"@genpactservices adds ~400 emps in U.S. w JAWOOD acquisition, Greater Detroit  2 be healthcare payer hub @Genpact_LTD http://t.co/nWDUjAqJ","Fri, 08 Feb 2013 04:22:56 +0000",GaryB_NH,86368713,224522373,299735038310883328,genpactservices
Diversity,@ChristianaChien Please share TC Colleague! HEALTHCARE PROVIDERS NEEDED FOR A DISSERTATION SURVEY! http://t.co/TTQftDtA #Diversity THX!,"Fri, 08 Feb 2013 04:22:48 +0000",HEALTHofLGBT,26017432,240476078,299735005918294017,ChristianaChien
,@DesirreAndrews don't even get me started on healthcare. I hate that it's a penalty if you don't want/can't afford.,"Fri, 08 Feb 2013 04:22:39 +0000",creativechretin,24966646,36439166,299734966470856704,DesirreAndrews
PapaJohns::pizza::tracker::healthcare,It's no surprise #PapaJohns doesn't have a #pizza #tracker when they don't even have #healthcare.,"Fri, 08 Feb 2013 04:22:17 +0000",m3th4mp,49873766,0,299734873961271296,
,@johncusack We gave him healthcare! What's the difference? Denial of treatment or denial of due process?,"Fri, 08 Feb 2013 04:22:10 +0000",stlrsfan2009,54241592,17017636,299734844307554304,johncusack
health::healthcare,#health #healthcare What does it mean if your nose itches? http://t.co/f5aSqkqb,"Fri, 08 Feb 2013 04:22:01 +0000",HealthCareIntl,19354946,0,299734807376695296,
health::healthcare,#health #healthcare Why is hemophilia a dangerous disease? http://t.co/8FF0aKcV,"Fri, 08 Feb 2013 04:22:01 +0000",HealthCareIntl,19354946,0,299734806646910977,
health::healthcare,#health #healthcare What muscle flexes the knee and stabilizes the patella? http://t.co/r6Vzxa4z,"Fri, 08 Feb 2013 04:22:01 +0000",HealthCareIntl,19354946,0,299734805841592320,
health::healthcare,#health #healthcare How must you safeguard children in the church? http://t.co/YauTfEAH,"Fri, 08 Feb 2013 04:22:00 +0000",HealthCareIntl,19354946,0,299734804994347010,
health::healthcare,#health #healthcare What is the highest paying surgeon? http://t.co/fmOXf8bl,"Fri, 08 Feb 2013 04:22:00 +0000",HealthCareIntl,19354946,0,299734804189020160,
Diversity,@energeticone Please share TC Colleague! HEALTHCARE PROVIDERS NEEDED FOR A DISSERTATION SURVEY! http://t.co/TTQftDtA #Diversity THX!,"Fri, 08 Feb 2013 04:22:00 +0000",HEALTHofLGBT,26017432,71960447,299734803199184897,energeticone
health::healthcare,#health #healthcare What does it mean if your nose itches? http://t.co/O74zbtnn,"Fri, 08 Feb 2013 04:21:59 +0000",HealthNewsBlogs,19355725,0,299734799025836032,
health::healthcare,#health #healthcare Why is hemophilia a dangerous disease? http://t.co/pfnvexkH,"Fri, 08 Feb 2013 04:21:59 +0000",HealthNewsBlogs,19355725,0,299734798224744448,
health::healthcare,#health #healthcare What muscle flexes the knee and stabilizes the patella? http://t.co/9Zf3MuKn,"Fri, 08 Feb 2013 04:21:59 +0000",HealthNewsBlogs,19355725,0,299734796991623168,
health::healthcare,#health #healthcare How must you safeguard children in the church? http://t.co/QcjbIRmL,"Fri, 08 Feb 2013 04:21:58 +0000",HealthNewsBlogs,19355725,0,299734796156936192,
health::healthcare,#health #healthcare What is the highest paying surgeon? http://t.co/eXHL09uk,"Fri, 08 Feb 2013 04:21:58 +0000",HealthNewsBlogs,19355725,0,299734794705702914,
,Maharashtra healthcare woes: Over 1 lakh children dead in 4 yrs: It's called a 'bamboolance' by locals - a makes... http://t.co/jmKfIgFJ,"Fri, 08 Feb 2013 04:21:57 +0000",akritiverma2,344019368,0,299734790838571008,
,Maharashtra healthcare woes: Over 1 lakh children dead in 4 yrs: It's called a 'bamboolance' by locals - a makes... http://t.co/XiLlr36m,"Fri, 08 Feb 2013 04:21:56 +0000",NewsFromPunjab,277226358,0,299734787189518337,
,Nonpayment policy not impacting infection rates | Modern Healthcare | @scoopit http://t.co/Qzvpj1ye,"Fri, 08 Feb 2013 04:21:55 +0000",jennilawrence13,18883699,0,299734780067577858,
Diversity,@lba51685 Please share TC Colleague! HEALTHCARE PROVIDERS NEEDED FOR A DISSERTATION SURVEY! http://t.co/TTQftDtA #Diversity THX!,"Fri, 08 Feb 2013 04:21:48 +0000",HEALTHofLGBT,26017432,209806994,299734752087404544,lba51685
,"RT @KarenRushWilson: @michelleedmonds Completely ridiculous our legislature is wasting time on this. Cursive writing not important. Jobs, healthcare important!","Fri, 08 Feb 2013 04:21:42 +0000",michelleedmonds,59794307,0,299734728540553216,
jobs::hiring,FILLED RN - General Special Surgery Dept (7p-7a ) - Methodist Hospital at Methodist Healthcare Sys... http://t.co/CeG072vg #jobs #hiring,"Fri, 08 Feb 2013 04:21:40 +0000",MichiganInterns,311172022,0,299734720734982145,
jobs::hiring,FILLED RN - General Special Surgery Dept (7p-7a ) - Methodist Hospital at Methodist Healthcare Sys... http://t.co/BOgONKKU #jobs #hiring,"Fri, 08 Feb 2013 04:21:38 +0000",HiredInTheUSA,371639314,0,299734710945460224,
health,"Santa Cruz, CA: Kindred HealthCare System #health http://t.co/RC9XTAcG","Fri, 08 Feb 2013 04:21:38 +0000",LiveHealthNews,105311001,0,299734710442143744,
healthcare::medicine,"Mission Not Impossible: Healthcare Reform After the Election http://t.co/rqIYby2s
 #healthcare #medicine","Fri, 08 Feb 2013 04:21:32 +0000",Docweighsin,165622748,0,299734685112754176,
Diversity,@tlomauro Please share TC Colleague! HEALTHCARE PROVIDERS NEEDED FOR A DISSERTATION SURVEY! http://t.co/TTQftDtA #Diversity THX!,"Fri, 08 Feb 2013 04:21:30 +0000",HEALTHofLGBT,26017432,65923736,299734677265203200,tlomauro
Creative,"RT @chrishoeller: @BurrillDH @romjanali @ideo Conf was great - really showcased the future of Healthcare and the need for ""creative destruction"". #Creative...","Fri, 08 Feb 2013 04:21:12 +0000",BurrillDH,957514802,0,299734603470610432,
Diversity,@PureEssayexpert Please share TC Colleague! HEALTHCARE PROVIDERS NEEDED FOR A DISSERTATION SURVEY! http://t.co/TTQftDtA #Diversity THX!,"Fri, 08 Feb 2013 04:20:57 +0000",HEALTHofLGBT,26017432,1014822643,299734539280994304,PureEssayexpert
ptsafety,“@theNPSF: AMA Report Outlines Specific Actions for Patient Safety After Hospital Stays http://t.co/23ppfajg #ptsafety”,"Fri, 08 Feb 2013 04:20:46 +0000",SafetyNurse,24414384,0,299734494703931392,
,@TwitchyTeam And now it begins. Get ready for healthcare surcharges for gun owners.,"Fri, 08 Feb 2013 04:20:40 +0000",Steelaworkn,32050817,469194846,299734467050876929,TwitchyTeam
Diversity,@emielomba Please share TC Colleague! HEALTHCARE PROVIDERS NEEDED FOR A DISSERTATION SURVEY! http://t.co/TTQftDtA #Diversity THX!,"Fri, 08 Feb 2013 04:20:38 +0000",HEALTHofLGBT,26017432,251920557,299734460302249984,emielomba
Diversity,@WeiLAB Please share TC Colleague! HEALTHCARE PROVIDERS NEEDED FOR A DISSERTATION SURVEY! http://t.co/TTQftDtA #Diversity THX!,"Fri, 08 Feb 2013 04:20:27 +0000",HEALTHofLGBT,26017432,161043741,299734411493134336,WeiLAB
,"JOBS/CALIFORNIA: Neonatal Intensive Care Nurse - (NICU RN): American Mobile Healthcare - Redding, CA -  Job Desc... http://t.co/lHylLqwm","Fri, 08 Feb 2013 04:20:22 +0000",NurseJobsUSA,41766391,0,299734391851212800,
,Love! RT@PROVIDENCE1791: Whole Foods CEO John Mackey plans to open private office for employees to get free healthcare http://t.co/AinjeA24,"Fri, 08 Feb 2013 04:20:19 +0000",BetsyVale,302007035,0,299734378240675841,
,"National Health Bill: ‘Poor, Vulnerable Nigerians Can Receive Free Healthcare’ http://t.co/goBgTgru via @LeadershipNGA","Fri, 08 Feb 2013 04:20:14 +0000",MrTope,53597499,0,299734359362129920,
,"Certified Clinical Hemodialysis Tech - Satellite Healthcare -  Capitola, CA ... http://t.co/BF4UmNDI","Fri, 08 Feb 2013 04:20:09 +0000",Luv_Jobs,605803273,0,299734335735615488,
,"Certified Dialysis Technician - Satellite Healthcare -  Capitola, CA ... http://t.co/kD9Qyb5B","Fri, 08 Feb 2013 04:20:08 +0000",Luv_Jobs,605803273,0,299734332329824257,
Healthcare,"@GOP defending part of the @AffordableCare1 #Healthcare Act. http://t.co/6oj5fDm9

@FoxNews @msnbc @CNN @HLNTV @ABC","Fri, 08 Feb 2013 04:20:05 +0000",AnonymousNews13,1157996611,11134252,299734319386210304,GOP
Diversity,@TyffanieAmmeter Please share TC Colleague! HEALTHCARE PROVIDERS NEEDED FOR A DISSERTATION SURVEY! http://t.co/TTQftDtA #Diversity THX!,"Fri, 08 Feb 2013 04:19:58 +0000",HEALTHofLGBT,26017432,1020994592,299734293184385025,TyffanieAmmeter
,Is your immune system weak? http://t.co/JFSDRU1s http://t.co/JFSDRU1s,"Fri, 08 Feb 2013 04:19:49 +0000",AskDrYoav,304958575,0,299734251572711424,
,"@Genpact_LTD acquires JAWOOD, business services provider 2 healthcare payer industry   http://t.co/nWDUjAqJ","Fri, 08 Feb 2013 04:19:43 +0000",GaryB_NH,86368713,53139864,299734228722126848,Genpact_Ltd
Internship::finance::NewYork::NY::USA,#Internship #finance Intern - Healthcare Finance Summer Internship NYC: Raymond James - New Yo... http://t.co/bfwIeosG #NewYork #NY #USA,"Fri, 08 Feb 2013 04:19:13 +0000",USA_Internship,568198984,0,299734104574943233,
Jobs::Upminster,"Upminster Jobs: Registered Nurse (RGN) - Barchester Healthcare: Barchester Homes - Upminster,... http://t.co/IuDZOVV5 #Jobs #Upminster","Fri, 08 Feb 2013 04:19:12 +0000",Upminster_Jobs,187137275,0,299734098128273408,
Jobs::Upminster,Upminster Jobs: Registered Nurse (RGN) - Barchester Healthcare: Barchester Healthcare - South East... http://t.co/DZauJleF #Jobs #Upminster,"Fri, 08 Feb 2013 04:19:11 +0000",Upminster_Jobs,187137275,0,299734095527829504,
Internship::finance::NewYork::NY::USA,#Internship #finance Intern - Healthcare Finance Summer Internship NYC: Raymond James - New Yo... http://t.co/HDzfMsFT #NewYork #NY #USA,"Fri, 08 Feb 2013 04:19:11 +0000",NY_internships,567332340,0,299734094038847488,
Jobs::Upminster,"Upminster Jobs: Registered Nurse (RGN) - Barchester Healthcare: Barchester Healthcare - Upminster,... http://t.co/11gntLK3 #Jobs #Upminster","Fri, 08 Feb 2013 04:19:11 +0000",Upminster_Jobs,187137275,0,299734092113653761,
Jobs::Upminster,"Upminster Jobs: Registered Nurse (RGN) - Barchester Healthcare: Upminster, Greater London - You are... http://t.co/WKIOJPzn #Jobs #Upminster","Fri, 08 Feb 2013 04:19:10 +0000",Upminster_Jobs,187137275,0,299734090972807171,
Diversity,@melindakausek Please share TC Colleague! HEALTHCARE PROVIDERS NEEDED FOR A DISSERTATION SURVEY! http://t.co/TTQftDtA #Diversity THX!,"Fri, 08 Feb 2013 04:19:08 +0000",HEALTHofLGBT,26017432,21246097,299734080759681025,melindakausek
,"Sometimes ppl who's ""just doing their job"" rub me the wrong way... Especially in healthcare! 😒","Fri, 08 Feb 2013 04:19:05 +0000",StilliSing,22535461,0,299734068642332672,
NYwx::blizzard,RT @joannalane: Keep cell phones &amp; other battery powered devices fully charged in preparation for Winter Storm #NYwx #blizzard @nationalgridus ^jl,"Fri, 08 Feb 2013 04:19:02 +0000",HealthCare_EM,190775444,0,299734057988804608,
Jobs::Jobs,"St Petersburg Jobs: Unit Coordinator- LPN: Grace Healthcare - Saint Petersburg, FL - General... http://t.co/c7Kqkavu #Jobs #Jobs","Fri, 08 Feb 2013 04:19:02 +0000",St_PetersburgWk,294032298,0,299734057200254976,
writing,"#writing Website Content writer  for healthcare applications - oDesk: Job Description
I am looking for a person ... http://t.co/m6qqkoSP","Fri, 08 Feb 2013 04:18:44 +0000",writetransjobs,120791627,0,299733979182010368,
,"RT @HealthCareGov: In two years, closing the “donut hole” has saved 6 million seniors more than $5.7 billion on prescription drugs: http://t.co/JJmg5ic6","Fri, 08 Feb 2013 04:18:43 +0000",SwensonTami,490829942,0,299733975495221249,
Acupuncture::PillsDontFixEverything,Recognize Acupuncturists as Healthcare providers http://t.co/67sscouc #Acupuncture #PillsDontFixEverything,"Fri, 08 Feb 2013 04:18:41 +0000",JescaDrink,21228010,0,299733968834674688,
,Thanks to MNT I will know more than I ever wanted to about the current healthcare system,"Fri, 08 Feb 2013 04:18:41 +0000",k_HATCHERR,824185818,0,299733967739944961,
Diversity,@amritabahl Please share TC Colleague! HEALTHCARE PROVIDERS NEEDED FOR A DISSERTATION SURVEY! http://t.co/TTQftDtA #Diversity THX!,"Fri, 08 Feb 2013 04:18:29 +0000",HEALTHofLGBT,26017432,153817478,299733916204544000,amritabahl
,"@thebrazman Could ya grab some more taxes for my Nana's healthcare? If 5mil in the next 37 years isn't enough, I'm sure she understands","Fri, 08 Feb 2013 04:18:06 +0000",katiemfb,27127890,26086239,299733822126301184,TheBrazman
,"RT @xingjuan: today's heated discussion in the ward among all healthcare personnel; "" low skilled nurses"". all the angsty feeling.","Fri, 08 Feb 2013 04:17:52 +0000",AudiKhalid,16257370,0,299733761225015296,
,"And they sounded like noises my stomach usually makes, which is why I probably shouldn't go off healthcare for very long.","Fri, 08 Feb 2013 04:17:46 +0000",lizlemmon,23880299,0,299733739725012992,
Jobs::TwitJobs,Administrative-Medical Director/CEO - Physician: Healthcare Recruitment Counselors - Peachtree C... http://t.co/r1QCI47h #Jobs #TwitJobs,"Fri, 08 Feb 2013 04:17:29 +0000",TwitjobsConsult,479084440,0,299733668451205120,
job::jobs::hiring,"Now Hiring: Physical Therapist - SRS PRN - Dyer, IN: Kindred HealthCare System - Dyer, IN -  ... http://t.co/gZhJWIdT #job #jobs #hiring","Fri, 08 Feb 2013 04:17:28 +0000",Job_Universe,131912955,0,299733663615172608,
job::jobs::hiring,"Now Hiring: Physical Therapist Assistant - PTA - Santa Cruz, CA: Kindred HealthCare System - ... http://t.co/iX4a0kLW #job #jobs #hiring","Fri, 08 Feb 2013 04:17:28 +0000",Job_Universe,131912955,0,299733662763732993,
